training_rows_schema_version,Label_Version,arm_id,Symbol,SetupEpochSec,SetupTimeUtc,SetupSide,SetupProb,SetupThreshold,SetupThresholdMargin,SetupArbitrationReason,SetupQty,MicroEvalWithinTtlCount,Label_Min_Micro_Prob,Label_Min_Expected_Net_R,Label_Long_Setup_DownstreamPositive,Label_Short_Setup_DownstreamPositive,Expected_Long_Setup_DownstreamNetR,Expected_Short_Setup_DownstreamNetR,Max_Future_Micro_Long_Prob,Max_Future_Micro_Short_Prob,Best_Entry_Delay_Seconds,Best_Entry_EpochSec,Best_Entry_TimeUtc,Best_Micro_Prob,Best_Realized_Net_R,Best_MFE_R,Best_MAE_R,Best_Exit_Reason,Best_Outcome_Status,Symbol_30s,Timestamp,Open,High,Low,Close,Volume,WAP,Count,YesterdayClose,AsOfTs,Ask,AskLast,AskSize,AskSizeLast,AtAskVol,AtBidVol,BarEpochSec,Bid,BidLast,BidSize,BidSizeLast,CallVol,CallVolDelta5s,ChildDataQualityFlagUnion,DataQualityFlags,FeatureCompleteness,ImbalanceStd5s,L1Imbalance,LockedCrossedSeconds,MinuteOfDay,MktReadyCount,PutVol,PutVolDelta5s,QualityScore,QuoteAgeMs,QuoteAgeMsMax,QuoteAgeMsMean,QuoteCoverage5s,QuoteStateCoverage,QuoteStateSecondsValid,QuoteUpdateCount5s,QuoteUpdateCoverage,QuoteUpdateSecondsPresent,SecondsFromOpen,SessionBucket,ShortableDelta5s,ShortableMax5s,ShortableMin5s,ShortableShares,SpreadBps,SpreadMaxBps5s,SpreadMinBps5s,SyntheticCoverage,SyntheticSeconds,TradeCoverage,TradePrintCount5s,TradeSecondsPresent,ValidSpreadCoverage,tsm_ret_30s_p50,tsm_ret_120s_p50,tsm_ret_30s_p10,tsm_ret_30s_p90,tsm_up_prob_30s,tsm_vol_forecast_120s,tsm_uncertainty,regime_trend_prob,regime_chop_prob,regime_volatile_prob,regime_transition_prob,news_event_earnings,news_event_analyst,news_event_legal,news_event_earnings_beat_miss,news_event_analyst_upgrade_downgrade,news_event_legal_regulatory,news_event_product_capex,news_event_macro_spillover,news_novelty_score,news_relevance_score,news_embedding_cluster,seq_lstm_up_prob_30s,seq_tcn_up_prob_30s,seq_transformer_up_prob_30s,seq_patchtst_up_prob_30s,seq_model_consensus_up_prob_30s,setup_breakout_prob,setup_pullback_continuation_prob,setup_reversal_prob,setup_trend_exhaustion_prob,setup_failed_breakout_prob,EqMbp1SilverRows30s,EqMbp1JoinCoverage30s,EqMbp1SourceMaxLagSec30s,EqMbp1BidMean30s,EqMbp1AskMean30s,EqMbp1BidLast30s,EqMbp1AskLast30s,EqMbp1BidSizeMean30s,EqMbp1AskSizeMean30s,EqMbp1BidSizeLast30s,EqMbp1AskSizeLast30s,EqMbp1BidCountMean30s,EqMbp1AskCountMean30s,EqMbp1MidMean30s,EqMbp1MidLast30s,EqMbp1MicropriceMean30s,EqMbp1MicropriceLast30s,EqMbp1SpreadMean30s,EqMbp1SpreadBpsMean30s,EqMbp1SpreadBpsLast30s,EqMbp1RawSpreadMinBps30s,EqMbp1RawSpreadMaxBps30s,EqMbp1L1ImbalanceMean30s,EqMbp1L1ImbalanceLast30s,EqMbp1QuoteUpdateCount30s,EqMbp1EventCount30s,EqMbp1QuoteUpdateCoverage30s,EqMbp1QuoteStateValidCoverage30s,EqMbp1ValidSpreadCoverage30s,EqMbp1LockedCrossedSeconds30s,EqMbp1LockedCrossedCoverage30s,EqMbp1QuoteAgeMsMean30s,EqMbp1QuoteAgeMsMax30s,OpraTcbboSilverRows30s,OpraTcbboJoinCoverage30s,OpraTcbboSourceMaxLagSec30s,OpraTcbboCallTradeCount30s,OpraTcbboPutTradeCount30s,OpraTcbboTotalTradeCount30s,OpraTcbboCallContractVolume30s,OpraTcbboPutContractVolume30s,OpraTcbboTotalContractVolume30s,OpraTcbboCallPremiumNotional30s,OpraTcbboPutPremiumNotional30s,OpraTcbboTotalPremiumNotional30s,OpraTcbboCallQuoteContextCount30s,OpraTcbboPutQuoteContextCount30s,OpraTcbboTotalQuoteContextCount30s,OpraTcbboCallActiveContractSeconds30s,OpraTcbboPutActiveContractSeconds30s,OpraTcbboCallActiveSeconds30s,OpraTcbboPutActiveSeconds30s,OpraTcbboAnyActiveSeconds30s,OpraTcbboAnyActiveCoverage30s,OpraTcbboCallAvgSpreadBpsMean30s,OpraTcbboPutAvgSpreadBpsMean30s,OpraTcbboCallMedianSpreadBpsMean30s,OpraTcbboPutMedianSpreadBpsMean30s,OpraTcbboCallMinSpreadBps30s,OpraTcbboPutMinSpreadBps30s,OpraTcbboCallAtBidVolume30s,OpraTcbboPutAtBidVolume30s,OpraTcbboCallAtAskVolume30s,OpraTcbboPutAtAskVolume30s,OpraTcbboCallMinusPutVolume30s,OpraTcbboOptionVolumeImbalance30s,OpraTcbboPutCallVolumeRatio30s,join_epoch_delta_seconds,join_abs_epoch_delta_seconds,Label_Long_Entry_Downstream,Label_Short_Entry_Downstream
setup_downstream_training_rows_v1,setup_downstream_confirmable_labels_v1,NVDA-short-1777297440-1981,NVDA,1777297440,2026-04-27T13:44:00Z,short,0.6402,0.624,0.0161999999999999,only_short_passed,285,8,0.3,0.0,0,1,,1.1981631061298792,,0.3546,5.0,1777297445.0,2026-04-27T13:44:05Z,0.3175,1.2440439858468155,2.8546028329266586,-1.2710139074730848,target,ok,NVDA,20260427 09:43:30 America/New_York,209.79,209.91,209.51,209.91,19243.0,209.6661861456114,180.0,208.18,20260427 09:43:59 America/New_York,209.68066666666667,209.91,399.96666666666664,700.0,301.0,61.0,1777297439,209.61566666666667,209.84,302.43333333333334,60.0,425917.0,8216.0,none,stale_quote,1.0,6770963.892678269,-0.0999270795448982,0.0,583,0.0,152677.0,2353.0,1.0,0.0,0.0,0.0,1.0,1.0,30.0,180.0,1.0,30.0,839,open,0.0,0.0,0.0,0.0,3.1003936612420864,14.786196370227389,0.9532434107040564,0.0,0.0,1.0,180.0,30.0,1.0,0.0004727908845918,-0.0008404451227463,-0.0016733584393987,0.0022595077842105,0.5,0.0036697445306409,0.0045931410557063,0.3467974986954251,0.3261087676277462,0.3270937333300311,0.1310928827937787,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.1418510649004877,0.1192029220221175,4.300948647329747e-06,0.0212791957881614,2.0,0.3953697151198315,0.3569121120585162,0.4998394367885398,0.1763267414873854,0.3571120013635683,1.906876298320854e-05,0.710385870166642,0.7262557972124933,0.3327040825520862,0.5586725387625568,30.0,1.0,29,209.61833333333337,209.6796666666667,209.89,209.92,376.9,490.6666666666667,500.0,400.0,0.0,0.0,209.649,209.90499999999997,209.64999640581496,209.90666666666667,0.0613333333333362,2.9253347585813207,1.4292179795622373,0.4766557830272087,15.2628064485354,-0.1048942953130601,0.1109877913429522,5613.0,5613.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,29,1028.0,434.0,1462.0,8216.0,2353.0,10569.0,96993847695823.16,14069174688811.09,111063022384634.23,1028.0,434.0,1462.0,519.0,248.0,30.0,30.0,30.0,1.0,358.6893437693346,407.5353394637398,297.79796216960256,221.231933545895,0.0,0.0,4290.0,1220.0,2553.0,575.0,5863.0,0.5546830652790917,0.2863575514177924,1,1,0,1
setup_downstream_training_rows_v1,setup_downstream_confirmable_labels_v1,NVDA-short-1777297800-1982,NVDA,1777297800,2026-04-27T13:50:00Z,short,0.6573,0.624,0.0332999999999999,only_short_passed,285,7,0.3,0.0,0,1,,1.2354829957690572,,0.3422,5.0,1777297805.0,2026-04-27T13:50:05Z,0.3376,1.2821255058867929,2.6653507971072523,-1.1857887422135456,target,ok,NVDA,20260427 09:49:30 America/New_York,209.915,210.575,209.91,209.915,13540.0,210.18196861152143,141.0,208.18,20260427 09:49:59 America/New_York,210.308,209.93,380.43333333333334,701.0,300.0,369.0,1777297799,210.2576666666667,209.9,302.9,200.0,553151.0,12357.0,no_trade|no_quote|synthetic_ohlc,none,0.925,9324060.068160413,-0.0043544484238572,0.0,589,0.0,231185.0,15777.0,0.925,266.6666666666667,3000.0,266.6666666666667,0.8333333333333334,1.0,30.0,141.0,0.8333333333333334,25.0,1199,open,0.0,0.0,0.0,0.0,2.393569902634401,19.021351467022,0.475273876570942,0.1666666666666666,5.0,0.8333333333333334,141.0,25.0,1.0,0.0,-0.0007388032951559,-0.0017728557705251,0.0022011824635337,0.4,0.0031717842767607,0.0036531366511396,0.1989903209812947,0.5741818543764007,0.2268278240681226,0.2258548470611354,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.1418510649004877,0.1192029220221175,4.300948647329747e-06,0.0212791957881614,2.0,0.4932331695428165,0.5370460086813432,0.5000492584274495,0.71730664540038,0.5619087705129974,0.0032965417893534,0.3543436937742045,0.8743151252790549,0.3332596088305708,0.5814052926949866,30.0,1.0,29,210.246,210.31033333333335,209.87,210.01,330.7,433.06666666666666,105.0,200.0,0.0,0.0,210.27816666666664,209.94,210.27802716994532,209.9181967213115,0.0643333333333325,3.059773571490299,6.668571972944001,0.0,25.697154278099937,-0.1024122453566516,-0.3104575163398693,5448.0,5448.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,29,1462.0,512.0,1974.0,12357.0,15777.0,28134.0,73002826111469.73,12128601091199.54,85131427202669.28,1462.0,512.0,1974.0,562.0,295.0,30.0,30.0,30.0,1.0,269.1859193298352,1211.5413393956885,180.313994751095,420.5734814803561,0.0,0.0,3824.0,7939.0,4664.0,7072.0,-3420.0,-0.1215567798116225,1.2766628904353454,1,1,0,1
setup_downstream_training_rows_v1,setup_downstream_confirmable_labels_v1,NVDA-long-1777298670-1983,NVDA,1777298670,2026-04-27T14:04:30Z,long,0.6092,0.604,0.0051999999999999,only_long_passed,285,8,0.3,0.0,0,0,,,0.2547,,,,,,,,,,no_micro_floor_candidate,NVDA,20260427 10:04:00 America/New_York,210.51,210.53,210.19,210.49,9911.0,210.34697608717588,103.0,208.18,20260427 10:04:29 America/New_York,210.34233333333336,210.49,386.8333333333333,942.0,0.0,1326.0,1777298669,210.30966666666663,210.46,638.8,201.0,778850.0,4399.0,no_trade|no_quote|synthetic_ohlc,none,0.925,3067114.800794544,0.2414736727888465,0.0,604,0.0,315075.0,2048.0,0.925,266.6666666666667,3000.0,266.6666666666667,0.8333333333333334,1.0,30.0,103.0,0.8333333333333334,25.0,2069,open,0.0,0.0,0.0,0.0,1.5531913835865658,3.3292906232904413,0.4752512891186894,0.1666666666666666,5.0,0.8333333333333334,103.0,25.0,1.0,4.764434316151256e-05,0.0007022646151442,-0.0015565714391707,0.0015867553969006,0.5333333333333333,0.0032503130499681,0.0036109374978474,0.3378003161240195,0.5323771635410318,0.1298225198025715,0.293118828076039,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.1418510649004877,0.1192029220221175,4.300948647329747e-06,0.0212791957881614,2.0,0.5751844836402048,0.5714966817822084,0.5000680704929884,0.5417458298842707,0.5471237664499181,0.3137626439778745,0.5586623699757262,0.9004864638127194,0.3723067010157262,0.5661227995664911,30.0,1.0,29,210.31333333333333,210.35233333333332,210.45,210.49,506.6666666666667,600.7333333333333,201.0,2061.0,0.0,0.0,210.33283333333333,210.47,210.33250890440243,210.4535543766578,0.0390000000000004,1.8542667438470608,1.9005083859942256,0.0,3.3299241252999634,-0.0256774274475993,-0.821917808219178,11488.0,11488.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,29,588.0,398.0,986.0,4399.0,2048.0,6447.0,59842187329194.93,21108647558513.56,80950834887708.48,588.0,398.0,986.0,291.0,212.0,30.0,30.0,30.0,1.0,244.02342775946772,554.7070476205678,192.60567072795513,358.70736857434787,29.895366218236596,0.0,1626.0,1036.0,1543.0,410.0,2351.0,0.3646091811414392,0.4654545454545454,1,1,0,0
setup_downstream_training_rows_v1,setup_downstream_confirmable_labels_v1,NVDA-long-1777299210-1984,NVDA,1777299210,2026-04-27T14:13:30Z,long,0.6133,0.604,0.0092999999999999,only_long_passed,285,10,0.3,0.0,0,0,,,0.1837,,,,,,,,,,no_micro_floor_candidate,NVDA,20260427 10:13:00 America/New_York,210.24,210.36,210.11,210.24,2470.0,210.19597570850203,41.0,208.18,20260427 10:13:29 America/New_York,210.21833333333333,210.26,473.0,600.0,2.0,31.0,1777299209,210.18566666666663,210.22,468.26666666666665,500.0,853952.0,2436.0,no_trade|no_quote|synthetic_ohlc,partial_synthetic_ohlc,0.8200000000000001,990540.592906412,0.0639408874707525,0.0,613,0.0,342604.0,790.0,0.82,633.3333333333334,3000.0,633.3333333333334,0.6,1.0,30.0,41.0,0.6,18.0,2609,open,0.0,0.0,0.0,0.0,1.5540175349181815,2.3796492397012563,0.9507510933642438,0.4,12.0,0.6,41.0,18.0,1.0,9.508197099228344e-05,0.0001664662543879,-0.0010683761081398,0.0011249000506901,0.5333333333333333,0.0017149833086703,0.0022688868879349,0.2612023613124761,0.5705723385868114,0.1682252995301401,0.0374305886295462,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.1418510649004877,0.1192029220221175,4.300948647329747e-06,0.0212791957881614,2.0,0.4203959106738871,0.4858890522542857,0.5000284765390473,0.4622385155067207,0.4671379887434852,0.0090467292390271,0.4519328044936284,0.9004415558907249,0.3324696050707795,0.5725211770549693,30.0,1.0,29,210.19233333333332,210.22566666666663,210.23,210.26,476.73333333333335,478.1333333333333,200.0,300.0,0.0,0.0,210.209,210.245,210.2076507731231,210.242,0.0333333333333342,1.5857642740437483,1.4269067040833854,0.4754320488739822,3.3292906232904413,-0.0713642025067633,-0.1996007984031936,7894.0,7894.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,29,401.0,203.0,604.0,2436.0,790.0,3226.0,23255894982312.39,4574354916474.7,27830249898787.09,401.0,203.0,604.0,237.0,155.0,28.0,29.0,29.0,0.9666666666666668,271.6268869868587,587.3523393066862,211.07142388799664,354.442331424152,0.0,36.56307129798987,888.0,157.0,581.0,225.0,1646.0,0.5100712736287574,0.3241690603200656,1,1,0,0
setup_downstream_training_rows_v1,setup_downstream_confirmable_labels_v1,NVDA-long-1777299270-1985,NVDA,1777299270,2026-04-27T14:14:30Z,long,0.6257,0.604,0.0217,only_long_passed,285,14,0.3,0.0,0,0,,,0.1487,,,,,,,,,,no_micro_floor_candidate,NVDA,20260427 10:14:00 America/New_York,210.31,210.35,210.21,210.285,4055.0,210.2682330456227,63.0,208.18,20260427 10:14:29 America/New_York,210.295,210.29,485.6,467.0,149.0,60.0,1777299269,210.265,210.26,389.3333333333333,120.0,858397.0,1537.0,no_trade|no_quote|synthetic_ohlc,partial_synthetic_ohlc,0.865,666467.4093637764,-0.0809806657295238,0.0,614,0.0,343658.0,549.0,0.865,366.6666666666667,2000.0,366.6666666666667,0.7,1.0,30.0,63.0,0.7,21.0,2669,open,0.0,0.0,0.0,0.0,1.4266790418508948,2.3781778401394265,0.4756581920241313,0.3,9.0,0.7,63.0,21.0,1.0,8.314414766341649e-05,9.510338326068624e-05,-0.0010683761081398,0.0010547669770938,0.5333333333333333,0.0016185803409309,0.0021774937191808,0.3983605923703999,0.358521050822939,0.2431183564083005,0.0461721650094004,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.1418510649004877,0.1192029220221175,4.300948647329747e-06,0.0212791957881614,2.0,0.4547482908337195,0.4886530697836886,0.499968397600172,0.6274711859564287,0.5177102360435022,0.006727991669207,0.3923424304673492,0.9003272054337716,0.3322630388363194,0.5662684887909459,30.0,1.0,29,210.264,210.29866666666663,210.28,210.31,469.93333333333334,543.6,1000.0,600.0,0.0,0.0,210.28133333333332,210.295,210.27974946968533,210.29875,0.0346666666666654,1.6485857590462702,1.426567440975826,0.4754546535133402,3.3291322854503416,-0.0903623383797963,0.2498438475952529,7101.0,7101.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,29,267.0,139.0,406.0,1537.0,549.0,2086.0,6943394451335.69,2727969951620.57,9671364402956.26,267.0,139.0,406.0,171.0,104.0,30.0,29.0,30.0,1.0,368.6189559964619,528.032370433449,255.97846483437303,322.51965400225083,0.0,0.0,341.0,185.0,913.0,91.0,988.0,0.4734068040249161,0.3569570871261378,1,1,0,0
setup_downstream_training_rows_v1,setup_downstream_confirmable_labels_v1,NVDA-short-1777300140-1986,NVDA,1777300140,2026-04-27T14:29:00Z,short,0.6105,0.608,0.0025,only_short_passed,287,21,0.3,0.0,0,0,,,,0.1507,,,,,,,,,no_micro_floor_candidate,NVDA,20260427 10:28:30 America/New_York,208.695,208.76,208.64,208.695,3845.0,208.6886501950585,38.0,208.18,20260427 10:28:59 America/New_York,208.70266666666663,208.71,690.0,700.0,1200.0,107.0,1777300139,208.6726666666667,208.68,433.8,800.0,986956.0,4150.0,no_trade|no_quote|synthetic_ohlc,partial_synthetic_ohlc|stale_quote,0.76,497751.263668336,-0.2504877420365856,0.0,628,0.0,394625.0,734.0,0.76,1166.6666666666667,6000.0,1166.6666666666667,0.4666666666666667,1.0,30.0,38.0,0.4666666666666667,14.0,3539,open,0.0,0.0,0.0,0.0,1.4375374188012782,2.395266952502401,0.479122248041152,0.5333333333333333,16.0,0.4666666666666667,38.0,14.0,1.0,-0.0002868066026681,-0.0008478832315625,-0.0011648610942677,0.0008204580672314,0.4333333333333333,0.0013352803490582,0.0018403238789576,0.1770378412755762,0.6093939724582225,0.2135681856568073,0.0574335631053702,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.1418510649004877,0.1192029220221175,4.300948647329747e-06,0.0212791957881614,2.0,0.413395205206879,0.4562106969525346,0.4999395660718523,0.2236267240894703,0.398293048080184,1.956546594849128e-05,0.5129656819828264,0.584556651178117,0.4058964193386727,0.5376181461031696,30.0,1.0,29,208.66466666666665,208.70333333333335,208.63,208.66,484.0,441.4,500.0,600.0,0.0,0.0,208.68400000000003,208.645,208.68417560730305,208.6436363636364,0.0386666666666693,1.8528769708921051,1.4378489779290728,0.4790763408158347,3.83325347388656,0.0175662268464696,-0.0908265213442325,7386.0,7386.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,29,614.0,217.0,831.0,4150.0,734.0,4884.0,45879184231891.52,5352173493418.101,51231357725309.62,614.0,217.0,831.0,313.0,153.0,30.0,30.0,30.0,1.0,293.0946476354788,273.72634461834986,189.50651188541113,202.69252371078085,0.0,0.0,1472.0,262.0,1927.0,261.0,3416.0,0.6992835209825998,0.1768248614791616,1,1,0,0
setup_downstream_training_rows_v1,setup_downstream_confirmable_labels_v1,NVDA-short-1777300470-1987,NVDA,1777300470,2026-04-27T14:34:30Z,short,0.6185,0.608,0.0105,only_short_passed,288,7,0.3,0.0,0,0,,,,0.2178,,,,,,,,,no_micro_floor_candidate,NVDA,20260427 10:34:00 America/New_York,208.1,208.14,207.74,208.13,22609.0,207.92067760626296,166.0,208.18,20260427 10:34:29 America/New_York,207.93733333333333,208.15,483.93333333333334,500.0,118.0,1661.0,1777300469,207.9006666666667,208.11,519.7666666666667,200.0,1067164.0,7367.0,no_trade|no_quote|synthetic_ohlc,none,0.985,1927217.2719248056,0.0583656445898153,0.0,634,0.0,441021.0,1963.0,0.985,33.333333333333336,1000.0,33.333333333333336,0.9666666666666668,1.0,30.0,166.0,0.9666666666666668,29.0,3869,open,0.0,0.0,0.0,0.0,1.7634538067453436,2.8837835239835754,0.4806190373196311,0.0333333333333333,1.0,0.9666666666666668,166.0,29.0,1.0,-0.0003473323665484,-0.0006700155108813,-0.0013237324489195,0.0008422225489679,0.4333333333333333,0.0015261269010279,0.0020373586764198,0.1323928211704792,0.6696038678945965,0.1980033102653203,0.073522057539735,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.1418510649004877,0.1192029220221175,4.300948647329747e-06,0.0212791957881614,2.0,0.5539404980235262,0.4417985002606567,0.5000306165849108,0.2749675506661728,0.4426842913838166,0.0001844190773779,0.6131144523374479,0.900523585721754,0.3326530410386883,0.5843205853266369,30.0,1.0,29,207.89866666666663,207.939,208.11,208.16,537.7666666666667,493.8666666666667,810.0,200.0,0.0,0.0,207.9188333333333,208.135,207.9204253825165,208.150099009901,0.0403333333333326,1.9398758463484715,2.402286977201477,0.4806190373196311,3.844859902917889,0.1032058706292881,0.6033630069238378,8497.0,8497.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,29,591.0,449.0,1040.0,7367.0,1963.0,9330.0,64660517862805.3,13199637085304.32,77860154948109.62,591.0,449.0,1040.0,323.0,233.0,30.0,30.0,30.0,1.0,400.3226569426009,273.09280907191345,277.63194847382005,190.6694959468504,0.0,0.0,2140.0,1088.0,5040.0,532.0,5404.0,0.5791447861965492,0.2664223669923996,1,1,0,0
setup_downstream_training_rows_v1,setup_downstream_confirmable_labels_v1,NVDA-short-1777300770-1988,NVDA,1777300770,2026-04-27T14:39:30Z,short,0.6124,0.608,0.0044,only_short_passed,287,11,0.3,0.0,0,0,,,,0.1714,,,,,,,,,no_micro_floor_candidate,NVDA,20260427 10:39:00 America/New_York,208.94,209.0,208.79,208.94,4135.0,208.8790253929867,40.0,208.18,20260427 10:39:29 America/New_York,208.892,208.98,456.9,800.0,0.0,71.0,1777300769,208.86166666666668,208.94,528.7333333333333,904.0,1113231.0,2339.0,no_trade|no_quote|synthetic_ohlc,partial_synthetic_ohlc,0.805,574288.611007659,0.154282206271714,0.0,639,0.0,463332.0,1040.0,0.8049999999999999,800.0,4000.0,800.0,0.5666666666666667,1.0,30.0,40.0,0.5666666666666667,17.0,4169,open,0.0,0.0,0.0,0.0,1.4522120829162568,1.915708812260155,0.95698358773196,0.4333333333333333,13.0,0.5666666666666667,40.0,17.0,1.0,2.86104029356693e-10,-0.0004542378604496,-0.001153788148425,0.0011029474485457,0.5333333333333333,0.0023803691317767,0.0026136808790122,0.3238904140561965,0.4697532109881757,0.2063563744858745,0.0712168562585062,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.1418510649004877,0.1192029220221175,4.300948647329747e-06,0.0212791957881614,2.0,0.5328457322153963,0.6192852932042351,0.5000538563144947,0.7030218691646576,0.588801687724696,0.056921979838493,0.4595133100041298,0.9004118539144265,0.3324240415049591,0.5443321931760324,30.0,1.0,29,208.8673333333333,208.903,208.91,208.95,517.6666666666666,460.1,600.0,400.0,0.0,0.0,208.88516666666663,208.93,208.8868522197767,208.934,0.0356666666666626,1.707501590512343,1.914516823816208,0.0,3.3500035892905937,0.1155340801158877,0.1998001998001998,4922.0,4922.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,29,355.0,205.0,560.0,2339.0,1040.0,3379.0,29129885527115.02,5426669701132.529,34556555228247.547,355.0,205.0,560.0,218.0,137.0,30.0,30.0,30.0,1.0,387.8114410661705,449.2580923296006,251.8954482114254,271.0190284974897,0.0,0.0,1064.0,323.0,701.0,337.0,1299.0,0.3843195266272189,0.4444444444444444,1,1,0,0
setup_downstream_training_rows_v1,setup_downstream_confirmable_labels_v1,NVDA-short-1777301160-1989,NVDA,1777301160,2026-04-27T14:46:00Z,short,0.615,0.608,0.007,only_short_passed,287,14,0.3,0.0,0,0,,,,0.1464,,,,,,,,,no_micro_floor_candidate,NVDA,20260427 10:45:30 America/New_York,208.97,209.07,208.91,208.97,6439.0,208.95337319459543,69.0,208.18,20260427 10:45:59 America/New_York,209.00533333333337,209.0,618.6666666666666,920.0,0.0,50.0,1777301159,208.976,208.97,515.4333333333333,700.0,1143092.0,2351.0,no_trade|no_quote|synthetic_ohlc,partial_synthetic_ohlc,0.865,842668.8972421872,-0.0352241125366199,0.0,645,0.0,477209.0,795.0,0.865,366.6666666666667,2000.0,366.6666666666667,0.7,1.0,30.0,69.0,0.7,21.0,4559,open,0.0,0.0,0.0,0.0,1.4035332296797978,2.392401732099398,0.0,0.3,9.0,0.7,69.0,21.0,1.0,2.86104029356693e-10,4.783744950531688e-05,-0.0012022988841406,0.0011422624081767,0.5333333333333333,0.0022305567001996,0.0026054873828663,0.3123586445717941,0.5639414905904963,0.123699864273768,0.0191296479445861,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.0997504891196851,0.1192029220221175,0.1192029220221175,0.1418510649004877,0.1192029220221175,4.300948647329747e-06,0.0212791957881614,2.0,0.5222274686423084,0.5073406458999293,0.4999793108131286,0.5198027886513673,0.5123375535016834,0.0029501825588427,0.6240266345226199,0.9003732043879545,0.3322627825450264,0.5049253711937995,30.0,1.0,29,208.975,209.0076666666667,208.95,208.99,464.03333333333336,633.3333333333334,400.0,500.0,0.0,0.0,208.99133333333333,208.97,208.9887909801813,208.96777777777777,0.0326666666666681,1.563051872764403,1.9141503565114832,0.0,2.871088142406081,-0.170397361161057,-0.1109877913429522,4334.0,4334.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,29,288.0,135.0,423.0,2351.0,795.0,3146.0,8018553614042.71,1899127163224.45,9917680777267.16,288.0,135.0,423.0,179.0,99.0,30.0,29.0,30.0,1.0,271.6124512948576,592.5425538289961,196.0278519681854,493.5878356210236,0.0,0.0,1690.0,288.0,438.0,314.0,1556.0,0.4944391483952971,0.3380102040816326,1,1,0,0
